thread_id,customer_text,brand_text
2764409,@AmazonHelp ありがとうございます。出品者は送った(再送)と主張していますが、追跡番号はないとのたまっています。Amazonさんに出品するアカウントは、住所などで本人確認及び反社会勢力と関わりがないなどの確認をとるべきなのではないかと思いました。今後はAmazon様の倉庫にあるやつしか買わないようにします,@773242 ご迷惑、ならびにご不快の念をお掛けし申し訳ございません。貴重なご意見として頂戴させていただきます。今後もhttps://t.co/st4oU5QbhPを何卒よろしくお願いいたします。TN
2764996,@AmazonHelp I dont have time to fill this out. Can I DM you the order number for you to sort? Because if it isn't here by 5pm today I will be cancelling the order,"@129034 Hi, I'm sorry but we do not have access to your account/orders through Twitter so will need you to contact us directly in order to help. ^KK"
2765001,Imagine using Amazon prime next day delivery only to be told it might not come until Thursday! So much for urgency! @AmazonHelp,"@773352 Hi Eliza, I'm sorry there has been a delay. Delays are rare but can happen from time to time. If there are any problems with your delivery on Thursday please let us know. ^KK"
2766230,@117086 @117086 existe algum e-mail onde eu consiga abrir um chamado?,"@773623 Oi Nelso, sinto muito pelo inconveniente. Pode chamar ao nosso SAC pelo seguinte link https://t.co/CO15uPKH9k Estamos disponíveis todos os dias das 9h às 22h, horário de Brasília. ^VL"
2766229,"@AmazonHelp Muito obrigado, adoro a @117086  mas perdi meu acesso rs. Vou entrar o contato.","@773623 Nelson, que amor! ❤ Vai dar tudo certo! ^DA"
2766340,@AmazonHelp let me know how can i get My gstn on invoice,@216861 GST invoice is only provided to Business Account holders on our marketplace. You can check details here : https://t.co/sQzG0Pgpru. Hope this helps. ^CB
2766344,@AmazonHelp I have Complained more than 10 times.. my prob. dont get resolve... Prime member nd getting delivery in 7-10 days...product is prime &amp; amazon fulfilled.,@207162 Apologies for the experience you had with this order. Please share your details here: https://t.co/beaaDm0muc and we'll contact you soon.​ ^JS
2766395,"@AmazonHelp I make an order, says it'll deliver on Wednesday, order it, now says Thursday, so I try to cancel, and I can't cancel.

Why do you keep doing this?",@307316 Has the order been dispatched? You can check the tracking here: https://t.co/aaDyEz1VgE ^CN
2766919,Arey bhai @AmazonHelp @115850 Kab tak milega?? https://t.co/MVlpTLgXWr,"@722371 Apologies for the delay in delivery of your product. Did you happen to report this to our support team? If no, please contact us here: https://t.co/vlvfJr4nN9 so we can assist you.^PJ"
2766935,Hi @115830  apparently you are refunding me for an order that wasn't delivered but I received it.,"@773754 Hello Seb, what is the current order status you can see? Have you tried to contact us yet? ^BD"
2766995,How is this two day shipping amazon?? @115821 #amazonprimesucks #sounreliable #twodaysmeans7 https://t.co/2atMBKg9vM,"@773765 Hello Kasia. I can confirm 2 day delivery option would be from the date the item dispatches. Once you select your address, the system will determine the estimated date based on the location of the item from your address. ^GA"
2767488,@AmazonHelp いつもお世話になっております。今後もよろしくお願いします。,@773886 おはようございます。Amazonです。リプライありがとうございます！こちらこそどうぞよろしくお願いいたします(*´ω`*) SK
2767492,@AmazonHelp What is not right? You can definitely investigate the matter and reply as to exactly why was the order not delivered in the promised delivery date at the time of order? Further i have made public only the information which ws essential. Details also sent as requested.,@773887 I get your disappointment. We have received your details and will get back to you with an update soon. Appreciate your understanding. ^SD
2767522,Ouloulou merci @120533 @AmazonHelp @120535 😍😍😍😍😍 https://t.co/KTizKQV3py,"@683416 Ohh la chance, je veux la même :) alors c'est quoi le rituel aujourd'hui ? :p"
2767554,"fraud @AmazonHelp , status show delivered, but actually i did not get my delivery,","@773894 That's uncertain! Please contact our support team here: https://t.co/vlvfJr4nN9 and we will take corrective actions. Also, Please don’t provide your order details as we consider them to be personal information. Our Twitter page is visible to public. ^BS"
2767558,@AmazonHelp Yes I have,"@773896 Oh no!  I am so sorry to hear about this, Louise!  Please reach out to us at https://t.co/JzP7hlA23B so we can track your parcel and see what insight or options we can offer.  Thank you!  ^WB"
2768232,"@120540 un pacco mai consegnato: il corriere di @20665 prima dice di non avermi trovato e poi lascia la cartolina di avviso di giacenza, ma l'indirizzo è il mio ufficio e io sono qui! #Schrodinger","@774042 Mi spiace, l'hai segnalato al nostro Servizio Clienti? ^GA"
2768256,@AmazonHelp Yes iv done everything iv just sent you a full message now ..,@280564 Thank you for the update! We'd like to look into available options with you concerning your parcel. Please contact us via phone or chat at the following link:  https://t.co/JzP7hlA23B ^MW
2768315,@149087 No exchange offers :( pretty disappointed with @115850 I’m stuck with iPhone 6s. This would have been a great window to purchase and get rid of this phone! https://t.co/OzT4JwRUut,@774058 The exchange offer program is dependent on our exchange partners. I would request you to stay tuned to our website. ^HS
2768331,アマゾンの方からきました(*'ω'*) https://t.co/d5Dlc47v1F,@774062 Amazonをご利用いただきありｇ…ﾆｬｰﾝฅ(^ω^ฅ)　SM
2768997,"@115850 Hi, when can we expect cashbacks of
Jio recharge (through Amazon Pay) 
Amazon Pay purchase?
Thanks :)","@124791 I understand your concern about the cash back, the cash backs for Jio recharges have already been processed. In case if there are any pending issues, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SU"
2769010,"@AmazonHelp No need to filled the form,  I'm sharing you giving the registered email via direct message",@463546 We have responded to your DM. Please check. ^SD
2769027,Now waited 6 days to hear back on a complaint with @115830. Sick of being fed a pack of lies. prime being cancelled and account closed now,@341709 I'm sorry to hear this. Have you checked your spam folders for an email from our Account Specialists? Some email providers will automatically route these to spam. ^KK
2769073,@115850 have had pretty horrible experience with your delivery executives of late. Orders being marked ‘customer not found’ when delivery wasn’t attempted. Pls get your act together.,"@774210 Certainly not the kind of experience we would like to cater. Is any of your recent order related issue unaddressed ? Please let us know, we will work on it. ^CB"
2769715,"So ordered a Pop! from @115830 and it came badly packaged, and damaged (and Pops are well known for being collectibles). Complained and another one was sent out - it arrived damaged and badly packaged again. Appalling service.","@774345 I'm so sorry you received the second Pop's packaged so poorly. If you could, submit your packaging feedback here; https://t.co/i1ZECccr4X so we can get better.
^AV"
2769735,@AmazonHelp Delivered when ??? Any explainatiow of why a small book takes one month and more to be delivered. Sir. Are the messages getting into your head bloody robot,@119350 The estimated delivery dates are provided as per the availability of the product and connected logistic support. Please be assured that you would receive your order as per the delivery estimates. Appreciate your patience. ^MD
2769780,"@115850 worse customer care DVR LINE in 2017 
Can’t speak with executive 
Frustrated","@393293 Apologies about the experience you had, Shoeb. We have responded to your query here: https://t.co/0Aok45MZZX. Request you to check. ^NK"
2769787,@AmazonHelp orders that come from AMZL  never show up or show up after hours.  Last time I received a call at 9pm from a guy that I was unable to communicate with due to language barrier saying he was from AMZL and was confused as to why my business was closed. the next day packages missing,@774357 Oh no! I'm very sorry that you had this experience. Which Amazon marketplace are you ordering from? (.com / .co.uk / .de or other) Have you been able to reach out to us regarding your missing packages? ^SP
2769797,"@119356 @115821 on calling customer service, your representative gave unconvincing responses. What kind of service is this? What effort can you do to help a father keep his promise to his son? https://t.co/ySTgGEIQ3t",@263833 We've responded to your query here: https://t.co/jDhhSd76ql Kindly check. ^SY
2769800,"@AmazonHelp Hi, UK store and sold by amazon. ""To cover it, select Deliver in Amazon box on the checkout page"". There is absolutely no option to do this at the checkout. Russell Hobbs Mode Kettle 21400 - Black [Energy Class A]",@774360 Oh no! I am sorry this has happened. I know that sometimes there is not an option to cover the box. If you have a moment contact us here to look further into it https://t.co/8g6FwenC6m ^DJ
